cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
733,287,161,04-03-2022,41,39.64
734,272,126,13-09-2022,11,42.9
735,281,191,20-07-2022,40,43.82
736,229,148,12-08-2022,39,35.91
737,219,166,15-03-2022,48,57.72
738,240,132,14-05-2022,29,26.17
739,248,162,11-04-2022,94,35.39
740,293,108,15-06-2022,43,38.21
741,244,169,23-06-2023,58,56.76
742,208,107,19-02-2022,95,53.92
743,211,177,24-12-2022,94,37.89
744,216,183,18-10-2022,52,43.11
745,270,135,06-12-2022,67,20.07
746,233,173,02-12-2022,99,36.67
747,246,188,03-12-2022,29,49.19
748,278,155,29-07-2022,20,32.05
749,298,188,19-07-2022,58,59.16
750,267,146,30-01-2023,84,21.66
751,262,171,24-06-2022,72,56.38
752,236,145,24-02-2022,34,21.32
753,235,190,29-06-2023,70,34.55
754,248,142,28-06-2023,93,32.37
755,293,128,24-04-2022,19,39.6
756,201,125,19-11-2022,16,39.47
757,229,110,20-02-2022,64,35.47
758,262,155,07-07-2022,68,36.89
759,219,112,27-10-2022,80,51.77
760,214,174,22-06-2022,50,50.36
761,277,121,26-02-2022,78,22.78
762,207,159,03-05-2023,72,45.67
763,293,191,22-06-2023,53,24.92
764,277,109,23-04-2022,71,21.66
765,243,171,19-07-2023,70,38.91
766,229,117,09-05-2022,41,34.22
767,243,113,14-01-2023,74,29.59
768,263,184,17-07-2023,45,55.02
769,265,151,25-12-2021,38,38.62
770,285,113,11-01-2023,98,19.18
771,284,142,01-07-2023,25,17.75
772,254,149,12-11-2022,59,43.71
773,202,176,09-06-2023,71,42.45
774,286,136,01-06-2023,97,35.71
775,251,136,14-06-2023,4,59.18
776,238,122,12-03-2022,5,48.56
777,238,159,21-01-2022,37,23.75
778,238,104,20-06-2023,72,17.58
779,220,188,11-06-2022,17,21.64
780,211,101,10-04-2023,48,31.73
781,230,163,27-02-2023,41,21.16
782,216,200,08-05-2023,29,54.46
783,285,160,05-10-2022,96,35.6
784,280,104,09-12-2022,65,37.56
785,264,174,21-09-2022,82,55.32
786,212,199,15-03-2022,61,32.73
787,222,176,28-06-2022,71,50.3
788,254,184,13-03-2023,83,25.51
789,271,186,12-07-2023,78,38.31
790,227,137,17-03-2023,55,45.87
791,213,193,11-06-2023,73,42.82
792,255,168,29-07-2022,86,57.08
793,209,181,15-12-2022,42,59.18
794,242,200,28-01-2022,0,54.37
795,267,107,10-06-2023,75,42.33
796,233,101,10-06-2022,94,27.48
797,240,167,13-05-2023,15,52.54
798,276,139,03-04-2022,15,53.29
799,280,168,14-01-2022,58,26.87
800,235,143,10-04-2023,23,37.88
801,247,110,26-06-2023,65,41.92
802,214,166,10-07-2023,78,49.37
803,283,147,12-01-2022,0,48.18
804,230,156,09-04-2022,62,16.25
805,224,122,25-02-2023,99,24.91
806,235,173,03-12-2021,26,53.81
807,230,179,08-06-2023,25,42.92
808,226,126,15-04-2022,87,49.7
809,217,173,25-01-2022,73,23.41
810,242,106,13-05-2023,84,49.15
811,252,201,24-03-2022,41,34.56
812,232,121,26-12-2022,98,54.24
813,224,110,13-03-2022,71,51.56
814,218,200,20-06-2023,72,29.74
815,210,106,19-02-2022,25,39.7
816,268,132,11-07-2022,97,53.3
817,275,116,01-04-2022,47,27.38
818,231,101,05-06-2022,28,46.6
819,248,159,07-11-2022,74,34.89
820,234,164,28-11-2022,73,55.46
821,236,172,06-01-2023,6,29.7
822,237,178,10-06-2023,52,18.83
823,242,114,21-09-2022,29,45.57
824,224,104,26-03-2023,73,36.73
825,264,125,04-01-2022,38,31.86
826,277,178,23-02-2022,11,31.61
827,223,171,13-03-2023,52,50.34
828,265,180,23-05-2023,20,53.53
829,268,116,05-02-2022,7,50.02
830,276,136,16-06-2023,34,27.24
831,300,125,24-04-2023,74,18.87
832,298,113,26-10-2022,75,40.76
833,260,183,14-01-2023,26,44.98
834,201,118,14-09-2022,85,50.25
835,233,110,15-08-2022,61,41.45
836,229,103,17-12-2021,14,39.14
837,256,131,10-12-2021,36,16.94
838,297,199,27-06-2022,52,46.72
839,267,193,11-03-2023,4,26.32
840,280,121,15-05-2023,76,30.83
841,285,177,10-02-2022,98,56.16
842,229,122,31-12-2021,85,45.81
843,256,155,05-04-2023,27,47.25
844,211,160,03-09-2022,63,45.03
845,255,168,15-07-2022,89,35.66
846,211,199,29-06-2022,5,44.32
847,233,169,18-06-2023,86,24.54
848,221,136,28-08-2022,32,28.86
849,226,118,12-11-2022,75,51.25
850,264,191,12-06-2022,15,21.52
851,253,182,31-05-2023,74,32.87
852,257,182,10-03-2022,14,19.21
853,237,138,15-06-2022,51,57.51
854,232,129,03-12-2021,61,56.62
855,265,104,08-12-2021,52,16.24
856,202,170,30-09-2022,46,23.97
857,250,154,15-07-2023,16,43.23
858,239,145,15-09-2022,47,21.13
859,224,129,03-07-2022,15,19.82
860,280,128,31-01-2022,24,42.05
861,271,140,08-01-2022,44,45.73
862,269,139,25-07-2023,27,24.37
863,231,110,03-10-2022,59,26.62
864,266,196,07-09-2022,35,28.22
865,261,171,28-06-2022,47,51.51
866,252,119,08-12-2022,46,40.61
867,264,127,23-01-2023,9,34.87
868,260,165,16-05-2022,34,51.01
869,229,148,22-12-2022,61,31.88
870,283,189,04-01-2023,37,31.95
871,273,201,06-04-2023,40,32.17
872,223,119,23-05-2023,84,43.64
873,260,172,13-07-2022,13,41.75
874,233,174,01-12-2021,62,57.81
875,281,147,19-10-2022,61,55.28
876,207,159,03-09-2022,100,32.79
877,251,194,20-10-2022,85,54.78
878,260,116,25-02-2022,81,38.72
879,275,157,10-06-2023,79,58.37
880,263,117,23-04-2023,32,54.2
881,261,177,29-03-2022,36,18.67
882,227,108,30-10-2022,51,17.39
883,243,177,03-10-2022,12,19.41
884,209,188,21-02-2022,21,22.52
885,231,193,18-01-2022,60,23.92
886,220,159,06-09-2022,74,38.8
887,292,179,24-07-2022,96,46.61
888,267,177,21-11-2022,34,28.83
889,201,117,15-01-2023,61,59.24
890,273,101,18-03-2022,78,22.71
891,296,193,04-03-2023,39,36.03
892,263,131,15-08-2022,71,29.46
893,281,115,27-04-2023,5,58.82
894,280,141,23-02-2023,42,36.05
895,238,150,13-11-2022,5,15.2
896,258,113,04-06-2023,72,37.38
897,222,156,19-06-2023,28,20.66
898,295,105,21-03-2023,60,25.88
899,283,103,29-07-2023,82,53.19
900,227,116,12-01-2023,11,27.34
901,220,122,28-05-2023,49,33.9
902,216,194,12-06-2022,82,57.42
903,222,163,22-03-2023,81,27.39
904,239,191,07-06-2023,58,38.14
905,299,138,30-12-2022,99,21.61
906,288,189,26-07-2022,94,35.91
907,300,128,17-06-2022,78,39.25
908,220,131,16-10-2022,58,56.88
909,295,131,07-01-2022,83,36.78
910,251,149,20-06-2022,0,44.82
911,255,149,29-11-2022,16,39.22
912,292,145,22-09-2022,99,47.99
913,232,142,26-02-2023,27,28.86
914,242,189,16-07-2022,49,29.13
915,289,109,27-01-2023,92,22.46
916,242,175,18-08-2022,20,40.05
917,279,198,28-06-2023,9,40.97
918,279,184,02-06-2023,22,28.49
919,259,184,18-12-2022,58,32.27
920,273,119,25-12-2022,77,44.72
921,230,120,28-01-2023,97,57.85
922,264,171,25-03-2023,20,51.57
923,281,184,22-01-2022,74,51.05
924,241,156,10-07-2022,54,20.13
925,237,187,01-01-2023,12,45.38
926,255,168,08-01-2023,52,16.02
927,296,175,17-02-2023,25,20.95
928,281,170,21-01-2022,66,30.04
929,268,135,10-11-2022,15,23.47
930,266,194,06-12-2021,75,53.37
931,237,132,10-04-2022,11,22.29
932,240,134,19-09-2022,24,27.59
933,203,164,21-04-2022,96,37.88
934,261,185,16-03-2022,82,42.38
935,260,181,25-07-2023,94,54.83
936,247,201,14-07-2022,42,39.57
937,240,161,03-01-2023,86,19.85
938,204,173,03-12-2021,97,53.0
939,276,102,14-02-2023,12,51.32
940,300,118,22-01-2023,24,54.38
941,256,128,17-12-2021,79,31.29
942,236,157,20-07-2023,83,56.83
943,263,158,12-02-2022,0,50.64
944,229,186,17-10-2022,21,15.61
945,289,110,23-12-2022,6,59.49
946,265,105,09-12-2021,14,26.14
947,264,143,29-03-2022,39,16.73
948,244,151,05-10-2022,45,16.05
949,287,114,02-12-2021,51,25.86
950,284,144,23-03-2023,78,53.09
951,234,198,01-03-2022,54,25.8
952,272,152,02-06-2022,26,23.53
953,295,168,09-02-2022,91,18.01
954,222,130,19-05-2022,73,46.23
955,276,102,23-04-2022,47,34.24
956,285,148,20-12-2021,75,36.33
957,248,134,02-02-2022,36,42.53
958,280,134,31-07-2022,88,34.5
959,228,139,02-11-2022,44,40.94
960,204,171,12-02-2023,8,59.18
961,263,183,01-01-2023,68,59.36
962,202,167,09-07-2022,10,59.47
963,281,126,19-12-2022,75,43.49
964,238,106,21-03-2022,84,23.52
965,226,198,08-01-2023,21,23.29
966,272,119,10-05-2022,89,49.88
967,275,105,30-06-2022,91,31.26
968,211,173,12-10-2022,5,58.39
969,201,157,18-12-2022,1,40.86
970,207,149,04-04-2023,25,20.27
971,236,166,11-06-2022,81,29.06
972,282,136,01-03-2022,1,47.55
973,216,166,24-11-2022,55,28.32
974,257,184,04-02-2023,40,59.19
975,264,143,19-10-2022,63,31.39
976,262,181,21-04-2023,84,37.11
977,255,185,22-05-2023,64,55.27
978,222,107,14-03-2023,70,25.38
979,271,114,10-02-2022,35,57.83
980,293,196,14-01-2022,85,56.84
981,284,141,01-01-2022,93,31.5
982,262,122,12-11-2022,7,37.79
983,290,158,15-04-2023,74,48.53
984,236,153,24-02-2022,95,50.37
985,293,173,07-01-2022,75,32.81
986,298,201,20-05-2022,53,20.84
987,243,150,12-10-2022,3,47.43
988,262,157,27-10-2022,17,31.68
989,274,144,07-06-2023,16,24.87
990,259,185,14-08-2022,15,26.98
991,210,153,25-09-2022,100,25.09
992,284,149,09-12-2021,33,19.69
993,273,117,06-05-2022,42,16.03
994,283,129,21-02-2023,2,40.36
995,259,189,15-11-2022,48,26.74
996,240,157,10-08-2022,7,49.85
997,207,126,04-01-2022,86,48.67
998,293,102,06-01-2022,20,33.75
999,287,105,20-02-2023,31,24.85
1000,209,108,08-06-2022,6,30.89
