cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
733,208,144,02-08-2022,14,52.21
734,261,201,09-01-2022,52,38.84
735,253,154,10-01-2022,36,36.9
736,267,157,11-01-2022,5,21.47
737,243,143,31-12-2021,8,48.42
738,291,148,08-03-2022,42,23.89
739,229,101,25-03-2023,48,26.08
740,287,117,13-06-2022,65,18.82
741,213,140,24-08-2022,26,22.79
742,254,175,21-04-2023,8,44.1
743,210,115,19-04-2023,89,35.64
744,233,119,02-03-2022,18,17.46
745,277,172,26-02-2023,76,47.61
746,271,154,02-02-2022,68,42.82
747,255,127,17-06-2023,13,29.89
748,229,109,25-12-2021,52,57.59
749,218,120,08-09-2022,77,48.82
750,290,115,11-05-2022,66,46.17
751,283,192,27-07-2023,100,47.12
752,292,145,10-06-2023,53,53.81
753,221,173,11-08-2022,54,23.2
754,253,119,03-01-2022,82,17.52
755,225,192,18-10-2022,5,47.44
756,206,157,17-12-2022,9,36.04
757,242,173,08-04-2022,43,27.09
758,284,200,02-02-2023,4,46.83
759,258,118,08-07-2022,23,17.09
760,217,181,27-01-2022,33,34.67
761,263,145,12-12-2021,30,40.37
762,214,119,20-08-2022,37,39.88
763,291,171,15-05-2023,23,50.9
764,295,136,07-07-2023,66,37.56
765,208,118,18-05-2023,71,51.41
766,224,197,26-05-2022,40,30.93
767,256,174,19-07-2022,94,47.62
768,270,194,01-07-2023,21,27.17
769,291,117,22-07-2023,14,39.24
770,236,104,16-05-2023,99,58.59
771,256,171,20-03-2022,91,42.18
772,274,163,24-07-2023,31,34.58
773,210,136,20-06-2022,94,59.44
774,262,156,07-09-2022,11,37.92
775,228,146,15-05-2022,46,58.5
776,219,145,18-04-2022,31,31.48
777,213,168,06-03-2022,96,46.92
778,282,177,02-11-2022,2,39.36
779,224,146,09-07-2022,98,31.64
780,289,144,10-03-2023,47,46.09
781,289,165,23-12-2021,46,52.67
782,208,177,21-10-2022,99,39.35
783,292,181,17-05-2023,30,21.16
784,255,188,17-01-2022,79,33.7
785,205,158,16-11-2022,8,37.26
786,248,147,06-07-2022,58,39.9
787,281,163,19-05-2022,59,51.78
788,215,181,09-01-2022,59,33.97
789,224,176,28-11-2022,75,52.72
790,269,201,01-06-2022,91,52.29
791,219,115,12-06-2023,37,50.21
792,270,125,04-05-2022,7,53.61
793,210,143,22-01-2022,44,20.77
794,242,174,21-06-2023,31,57.31
795,273,167,24-12-2021,1,18.35
796,219,127,17-11-2022,17,22.05
797,292,124,24-06-2022,58,29.28
798,256,177,25-02-2023,94,53.15
799,202,163,30-09-2022,15,36.14
800,236,127,15-12-2022,54,40.35
801,253,173,10-05-2023,41,35.79
802,290,109,27-12-2021,32,17.78
803,289,128,26-08-2022,59,22.25
804,207,174,11-01-2022,58,32.87
805,240,108,24-12-2021,42,20.17
806,244,190,10-06-2023,55,43.84
807,218,163,28-05-2022,69,26.36
808,285,118,18-04-2022,73,36.95
809,257,118,17-01-2022,91,24.75
810,238,197,26-01-2023,31,40.6
811,295,118,07-09-2022,21,51.92
812,234,168,28-06-2023,15,50.88
813,283,194,13-06-2022,4,41.12
814,261,118,19-09-2022,25,27.07
815,298,126,02-02-2023,7,19.83
816,207,141,22-04-2022,59,19.11
817,265,189,22-12-2022,36,58.48
818,252,137,13-08-2022,42,59.61
819,274,200,23-05-2022,4,39.42
820,271,173,08-11-2022,24,37.23
821,262,174,25-04-2022,24,23.02
822,233,152,23-03-2022,60,21.92
823,225,186,19-09-2022,18,49.99
824,214,197,12-03-2023,35,42.28
825,281,170,24-04-2023,17,53.77
826,245,154,17-12-2022,71,23.08
827,255,113,06-08-2022,88,50.62
828,248,170,14-03-2023,54,43.02
829,261,123,11-09-2022,20,36.02
830,276,122,09-07-2022,79,27.31
831,220,190,12-05-2022,4,34.56
832,228,132,10-02-2022,46,31.42
833,217,156,04-03-2023,19,30.59
834,282,188,16-11-2022,59,50.69
835,204,194,17-10-2022,99,16.89
836,242,168,16-07-2022,57,30.16
837,228,160,18-07-2022,17,34.89
838,232,161,06-03-2022,84,24.27
839,238,133,15-04-2023,7,30.67
840,212,176,05-04-2022,74,19.72
841,243,128,21-01-2022,19,32.36
842,294,166,20-04-2023,43,17.94
843,212,102,22-07-2023,79,20.66
844,221,117,23-09-2022,67,19.18
845,248,189,16-10-2022,78,16.51
846,261,116,28-04-2023,53,38.1
847,294,160,14-02-2023,62,44.87
848,217,192,08-07-2023,96,38.67
849,237,154,10-07-2022,96,28.34
850,226,127,14-06-2022,17,47.1
851,236,146,22-06-2022,12,29.46
852,240,114,20-07-2023,62,26.9
853,279,179,04-01-2023,18,31.11
854,204,129,10-12-2021,68,23.08
855,283,134,18-04-2022,20,21.75
856,225,112,13-04-2022,81,24.84
857,237,113,14-11-2022,3,43.48
858,292,166,07-12-2022,84,52.13
859,271,140,20-06-2023,44,48.77
860,250,166,14-12-2022,84,51.22
861,230,168,28-05-2022,68,27.64
862,220,175,11-04-2023,21,32.84
863,298,106,12-12-2021,55,44.92
864,262,139,20-06-2023,73,56.11
865,203,142,23-04-2022,55,58.54
866,288,180,29-03-2022,85,27.11
867,271,173,24-05-2022,61,37.74
868,251,145,14-06-2022,0,16.46
869,270,199,25-06-2023,32,49.1
870,246,115,18-06-2023,75,30.64
871,277,114,22-10-2022,19,55.52
872,269,161,11-03-2022,59,22.67
873,285,123,03-10-2022,45,52.28
874,254,165,31-01-2022,13,54.71
875,227,201,02-01-2022,98,24.75
876,259,188,13-12-2022,55,16.77
877,264,123,08-02-2022,71,17.36
878,258,192,02-02-2022,91,44.29
879,211,131,16-05-2023,87,26.84
880,228,192,28-07-2022,68,28.73
881,297,120,28-05-2023,89,26.02
882,242,134,14-07-2023,72,29.69
883,228,109,07-08-2022,29,24.35
884,227,149,21-03-2023,86,53.8
885,209,154,26-07-2022,81,48.16
886,220,165,19-01-2023,26,28.45
887,221,168,23-10-2022,26,45.33
888,282,118,14-06-2022,85,36.34
889,229,145,30-10-2022,59,34.89
890,204,193,06-07-2022,12,56.19
891,296,111,20-12-2022,69,38.41
892,261,182,30-04-2023,83,24.14
893,252,119,19-12-2022,75,32.98
894,236,121,21-11-2022,28,36.26
895,205,157,27-09-2022,94,25.33
896,293,120,15-06-2023,58,50.61
897,201,195,07-03-2022,16,26.97
898,205,168,02-03-2023,31,27.41
899,265,169,25-08-2022,12,26.51
900,235,125,16-07-2022,0,29.0
901,202,106,22-03-2023,56,53.99
902,254,152,26-10-2022,76,44.46
903,291,153,27-04-2022,3,39.46
904,208,115,02-04-2023,50,39.74
905,263,112,15-01-2022,92,32.9
906,228,197,24-04-2023,61,47.32
907,222,198,23-11-2022,70,20.79
908,259,170,03-12-2021,100,26.45
909,254,190,09-12-2021,21,48.22
910,266,191,12-01-2023,84,35.95
911,287,111,22-05-2023,25,45.16
912,222,170,24-06-2023,42,35.54
913,203,201,31-12-2022,11,56.22
914,263,165,22-10-2022,12,42.48
915,221,130,22-10-2022,43,33.47
916,275,129,23-12-2021,53,49.03
917,245,162,07-02-2023,23,29.39
918,221,148,25-01-2023,68,57.88
919,203,107,06-03-2023,91,55.84
920,233,114,06-11-2022,33,35.65
921,277,110,24-07-2023,52,21.82
922,237,164,11-12-2021,39,43.65
923,215,170,03-01-2022,46,37.46
924,300,132,26-06-2023,96,16.27
925,290,168,21-09-2022,13,55.59
926,252,197,21-09-2022,84,17.84
927,244,142,21-03-2023,94,36.23
928,209,194,03-04-2022,78,32.94
929,242,192,12-02-2023,17,17.9
930,246,148,02-01-2022,60,24.26
931,287,198,12-12-2021,51,40.76
932,226,193,06-11-2022,26,31.63
933,221,125,05-04-2022,7,55.14
934,257,179,11-02-2022,92,20.64
935,227,181,08-02-2023,75,38.01
936,297,126,29-06-2023,2,21.72
937,239,143,26-06-2023,82,24.9
938,257,158,16-02-2022,83,32.49
939,264,201,31-01-2023,3,22.15
940,204,186,28-11-2022,27,27.88
941,245,195,29-05-2023,93,50.21
942,270,127,20-05-2023,9,48.04
943,274,163,05-06-2023,8,58.72
944,298,113,03-02-2022,55,23.02
945,262,193,29-05-2023,89,27.2
946,202,181,18-04-2023,27,57.81
947,225,188,23-03-2023,72,22.61
948,230,161,28-07-2023,93,21.52
949,261,148,12-05-2022,97,53.17
950,288,167,06-07-2023,51,34.33
951,222,201,13-02-2023,56,34.27
952,228,105,20-05-2023,43,31.12
953,208,128,13-09-2022,81,18.17
954,242,170,13-05-2022,77,43.07
955,216,123,19-05-2022,63,30.41
956,220,127,25-02-2022,41,35.4
957,234,109,28-06-2023,80,38.04
958,244,106,20-05-2023,17,36.27
959,257,120,30-04-2023,99,58.42
960,275,125,28-08-2022,81,47.2
961,255,121,13-06-2022,93,24.6
962,207,121,12-04-2022,64,32.8
963,222,180,27-06-2023,67,22.78
964,273,183,20-11-2022,28,29.42
965,300,136,07-12-2022,71,26.9
966,221,175,31-03-2023,68,20.61
967,260,160,26-08-2022,73,40.78
968,206,152,21-01-2022,94,28.1
969,242,193,19-06-2022,83,15.26
970,254,129,30-08-2022,71,20.67
971,283,158,28-12-2021,80,20.8
972,225,144,27-04-2022,17,39.77
973,234,104,10-12-2021,61,16.24
974,262,191,25-01-2023,59,35.17
975,279,101,05-02-2023,83,31.05
976,231,120,21-01-2023,99,58.52
977,273,194,27-07-2023,77,41.89
978,273,166,11-12-2021,37,53.83
979,291,178,30-03-2023,85,51.38
980,221,114,21-04-2023,41,19.08
981,203,140,03-12-2022,81,57.6
982,234,174,15-05-2023,25,44.67
983,226,180,21-02-2022,18,16.06
984,244,175,03-11-2022,94,52.24
985,248,148,06-07-2022,85,22.62
986,274,125,23-05-2023,61,15.49
987,247,145,11-06-2022,18,54.31
988,227,188,24-02-2023,17,20.38
989,242,101,09-04-2022,11,59.35
990,296,156,27-02-2023,93,39.37
991,219,149,28-03-2022,69,23.43
992,277,119,15-07-2023,72,29.31
993,206,143,28-09-2022,7,38.84
994,205,142,31-01-2023,22,28.31
995,229,186,08-05-2022,2,58.56
996,249,127,02-04-2023,44,49.05
997,293,142,18-01-2023,6,56.53
998,208,169,01-04-2022,92,46.42
999,243,198,13-03-2022,50,23.16
1000,262,178,10-12-2021,12,32.19
