cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
733,241,195,16-02-2022,83,47.43
734,263,148,11-05-2023,69,22.61
735,272,144,28-06-2022,96,51.07
736,267,187,31-05-2022,21,37.95
737,287,135,27-03-2023,19,24.42
738,300,118,01-04-2023,58,31.21
739,270,191,20-09-2022,87,52.59
740,256,179,09-10-2022,33,52.66
741,214,123,03-06-2023,27,51.87
742,207,169,24-12-2022,94,50.61
743,223,126,29-12-2022,61,32.82
744,258,178,12-12-2021,71,27.63
745,209,160,02-06-2023,72,27.69
746,213,178,14-03-2022,67,39.21
747,271,102,04-12-2022,22,26.13
748,235,171,19-12-2021,9,53.13
749,260,152,21-04-2023,19,55.25
750,207,185,10-04-2022,78,30.45
751,250,108,27-02-2022,13,30.46
752,282,199,11-07-2022,39,17.72
753,238,166,21-09-2022,52,36.5
754,245,123,25-05-2022,95,45.19
755,298,195,22-03-2023,68,33.83
756,218,108,10-01-2022,2,22.03
757,296,141,15-01-2022,52,50.33
758,202,173,02-03-2022,84,25.44
759,252,198,30-05-2023,57,48.98
760,289,120,11-09-2022,66,59.78
761,235,152,21-07-2022,12,22.6
762,268,129,20-12-2022,23,40.09
763,272,200,07-05-2022,44,44.82
764,227,182,09-06-2023,61,18.16
765,289,152,22-12-2021,53,57.31
766,277,173,06-07-2023,10,49.05
767,227,176,06-12-2022,53,26.76
768,206,196,19-09-2022,79,17.51
769,205,189,12-08-2022,33,59.29
770,202,104,31-10-2022,44,34.29
771,297,141,22-05-2022,80,45.94
772,290,180,05-02-2022,0,52.11
773,286,168,02-04-2023,33,23.73
774,220,193,07-02-2023,79,18.61
775,252,123,30-11-2022,19,56.68
776,292,112,06-05-2023,77,46.21
777,261,184,09-05-2023,48,48.78
778,241,138,03-10-2022,21,54.17
779,230,135,27-08-2022,75,15.91
780,253,158,31-05-2023,4,20.52
781,201,199,23-08-2022,10,54.52
782,239,151,03-09-2022,48,46.8
783,251,104,24-04-2023,5,58.57
784,288,146,21-11-2022,89,47.6
785,225,178,26-12-2021,75,32.4
786,219,122,26-06-2022,10,20.6
787,286,130,14-10-2022,46,25.47
788,278,130,09-02-2022,73,23.58
789,263,163,18-01-2022,23,44.56
790,221,163,04-05-2022,84,16.88
791,297,158,15-06-2023,97,33.91
792,293,184,07-08-2022,29,48.32
793,252,153,26-07-2022,1,36.73
794,261,144,30-12-2021,78,27.76
795,246,189,17-03-2022,68,31.42
796,263,176,14-05-2022,73,33.36
797,239,177,29-01-2023,40,16.22
798,264,160,04-06-2022,8,46.17
799,223,188,08-12-2021,47,53.91
800,202,103,23-02-2022,23,36.41
801,300,164,10-10-2022,84,27.26
802,206,114,13-07-2022,27,26.18
803,285,165,21-04-2023,15,36.33
804,279,157,22-06-2023,9,45.42
805,232,136,03-02-2022,58,47.62
806,291,137,25-07-2022,100,48.57
807,223,126,16-11-2022,36,26.37
808,293,104,16-07-2023,28,41.88
809,252,104,12-03-2022,48,59.47
810,282,149,27-01-2023,33,17.66
811,207,105,04-04-2023,31,33.29
812,205,119,31-10-2022,71,33.27
813,227,151,26-05-2023,5,53.71
814,269,169,04-08-2022,38,18.93
815,287,115,28-05-2022,36,42.62
816,275,110,02-12-2022,13,31.81
817,286,112,21-04-2022,53,30.86
818,239,142,07-04-2022,61,53.87
819,291,106,23-09-2022,73,20.6
820,226,153,12-07-2023,48,26.18
821,202,106,17-01-2023,96,54.62
822,287,186,22-10-2022,55,49.57
823,213,119,27-07-2022,51,50.22
824,211,111,29-07-2022,97,15.49
825,269,196,27-12-2022,21,26.88
826,264,177,08-06-2022,31,41.5
827,278,172,12-08-2022,22,15.78
828,277,108,27-07-2023,97,40.44
829,287,131,23-03-2023,88,32.38
830,296,145,06-01-2023,56,41.16
831,267,157,19-01-2023,28,54.78
832,269,173,26-05-2023,12,54.51
833,216,147,29-01-2022,82,21.84
834,285,150,16-06-2022,21,57.68
835,217,176,08-12-2021,40,56.52
836,276,189,02-09-2022,95,22.35
837,217,161,31-12-2021,46,35.78
838,232,117,03-06-2023,58,17.64
839,278,161,26-05-2022,57,41.41
840,271,140,18-04-2023,69,20.02
841,273,166,01-06-2023,53,40.91
842,221,178,15-04-2022,49,27.59
843,273,148,12-07-2023,56,31.63
844,255,144,08-08-2022,12,16.96
845,204,161,26-02-2022,55,34.98
846,211,171,06-06-2023,81,56.18
847,270,182,10-03-2022,11,33.0
848,280,157,26-06-2023,81,17.92
849,221,122,20-08-2022,85,54.83
850,245,117,08-02-2022,54,43.83
851,279,180,09-12-2021,45,31.58
852,300,103,26-05-2023,30,33.29
853,298,178,01-01-2022,19,30.49
854,247,196,08-02-2022,0,48.61
855,214,101,25-05-2023,57,18.41
856,253,158,26-12-2021,48,54.4
857,224,132,27-01-2023,71,33.01
858,244,125,03-07-2023,80,23.33
859,204,108,08-12-2021,81,45.7
860,272,140,26-01-2023,49,53.8
861,253,151,14-06-2022,44,16.23
862,289,195,13-12-2021,50,19.57
863,245,197,17-03-2023,21,50.99
864,240,132,26-08-2022,38,40.13
865,267,140,27-05-2023,32,16.13
866,215,180,04-10-2022,95,34.7
867,254,173,04-08-2022,3,33.95
868,209,122,15-08-2022,42,43.21
869,275,180,17-02-2022,67,15.24
870,265,184,04-02-2022,1,32.72
871,294,158,15-04-2022,38,48.45
872,211,145,20-11-2022,91,30.16
873,229,184,29-04-2022,76,38.84
874,255,146,19-06-2022,40,37.05
875,220,163,04-07-2022,66,27.25
876,279,150,05-05-2023,80,58.78
877,264,144,20-03-2022,12,57.13
878,247,163,18-07-2022,7,43.39
879,254,137,18-03-2023,54,42.49
880,225,196,13-04-2023,10,56.3
881,248,101,08-01-2023,23,19.2
882,201,148,09-10-2022,87,53.61
883,284,116,29-04-2023,56,18.48
884,213,129,18-12-2021,36,35.39
885,206,198,11-06-2022,90,25.36
886,203,111,08-07-2022,68,45.05
887,271,184,09-04-2022,47,37.69
888,290,150,12-05-2023,100,30.65
889,298,189,03-05-2023,42,21.97
890,235,194,28-10-2022,11,50.72
891,219,151,13-02-2022,72,18.52
892,206,142,18-10-2022,95,26.67
893,239,166,05-01-2023,21,25.32
894,273,169,14-04-2022,7,25.15
895,225,148,26-06-2023,22,32.1
896,225,188,03-03-2022,1,44.56
897,230,188,23-03-2023,84,32.58
898,285,136,04-08-2022,47,55.1
899,297,147,17-12-2021,26,42.23
900,286,122,21-01-2022,73,35.96
901,288,104,20-12-2022,49,16.42
902,278,131,30-06-2022,34,49.98
903,248,148,15-02-2022,28,55.47
904,287,181,18-01-2022,30,44.49
905,288,159,24-04-2022,31,55.2
906,252,133,23-03-2023,38,50.65
907,270,171,17-04-2022,81,45.85
908,204,136,03-11-2022,61,19.83
909,206,176,20-12-2021,8,51.96
910,263,178,27-05-2023,80,20.28
911,271,176,20-03-2023,66,48.87
912,231,179,30-01-2022,92,32.44
913,224,108,27-04-2023,1,15.34
914,281,152,23-02-2023,86,28.4
915,246,187,19-06-2022,77,23.93
916,241,128,04-06-2023,50,43.3
917,215,162,08-05-2022,91,44.57
918,233,177,08-02-2022,53,54.24
919,272,136,24-03-2022,77,32.92
920,204,152,15-10-2022,23,56.67
921,215,175,11-12-2022,87,32.91
922,279,114,01-10-2022,82,28.05
923,294,165,10-11-2022,85,31.94
924,259,130,07-06-2023,52,25.54
925,229,200,19-06-2023,19,15.28
926,224,196,06-06-2022,39,38.54
927,218,189,13-04-2023,68,32.3
928,236,127,21-02-2023,34,48.15
929,285,163,07-10-2022,21,27.54
930,273,113,21-10-2022,65,26.41
931,280,170,30-01-2022,9,57.93
932,232,109,30-08-2022,52,15.46
933,206,184,22-02-2023,74,20.54
934,233,151,23-04-2023,39,24.39
935,270,188,20-09-2022,70,42.44
936,288,107,30-05-2023,53,39.7
937,216,112,05-01-2023,25,17.79
938,273,165,11-04-2023,48,24.43
939,232,187,25-07-2023,67,29.97
940,261,131,19-01-2023,39,19.4
941,255,150,12-01-2023,2,31.56
942,230,151,23-01-2022,66,32.99
943,279,142,23-07-2023,39,57.46
944,244,124,25-07-2022,7,17.69
945,276,127,01-05-2022,74,27.13
946,247,143,04-12-2021,15,53.77
947,213,149,13-05-2023,5,52.44
948,207,133,16-02-2022,17,15.13
949,266,179,25-06-2022,76,26.04
950,216,197,23-02-2023,44,51.44
951,260,113,22-01-2023,74,43.0
952,280,178,20-02-2022,1,32.98
953,239,157,06-08-2022,97,41.8
954,283,165,11-02-2022,79,30.7
955,217,191,31-07-2022,59,38.87
956,283,107,23-07-2022,31,41.23
957,274,113,18-01-2022,76,24.79
958,207,198,16-12-2021,94,29.11
959,240,167,09-12-2021,2,39.9
960,246,198,28-05-2023,80,15.82
961,278,103,07-02-2022,24,23.0
962,266,187,30-05-2022,54,33.19
963,210,154,27-08-2022,41,40.16
964,297,139,21-01-2022,62,58.58
965,264,146,08-08-2022,18,45.39
966,223,128,24-07-2022,100,48.31
967,281,177,21-06-2023,66,57.71
968,252,168,19-10-2022,84,27.16
969,212,111,08-05-2022,86,52.07
970,276,102,10-10-2022,29,18.55
971,238,155,05-02-2023,32,52.89
972,267,117,07-08-2022,79,20.53
973,296,141,07-03-2022,14,57.49
974,233,190,21-02-2023,45,52.99
975,242,150,26-05-2023,36,16.66
976,202,104,18-04-2022,66,39.25
977,222,161,02-03-2023,84,25.67
978,292,175,20-04-2023,45,25.32
979,216,104,27-05-2023,58,38.0
980,294,147,08-02-2023,81,26.87
981,238,192,30-05-2022,60,50.21
982,259,171,01-02-2022,67,54.28
983,245,176,29-04-2023,28,39.97
984,229,183,22-03-2023,51,32.92
985,295,114,06-12-2022,88,43.61
986,259,172,01-06-2022,3,21.15
987,219,121,30-12-2021,69,20.5
988,265,154,03-07-2023,61,51.04
989,201,192,01-08-2022,32,36.07
990,277,186,07-12-2022,29,53.64
991,252,127,11-04-2022,16,51.43
992,249,114,17-10-2022,49,20.5
993,223,170,21-07-2023,36,21.52
994,202,185,27-05-2022,21,52.35
995,286,200,08-11-2022,47,48.6
996,243,166,20-12-2021,38,25.81
997,215,140,12-10-2022,19,22.1
998,300,187,23-06-2022,5,19.24
999,276,121,11-05-2022,71,27.81
1000,281,195,11-11-2022,16,54.65
