cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
733,267,147,04-12-2021,73,46.74
734,210,155,26-01-2023,93,33.58
735,295,110,29-12-2022,60,20.75
736,269,146,09-12-2021,11,30.8
737,269,138,09-09-2022,19,20.6
738,267,172,23-06-2022,89,43.24
739,291,177,01-01-2022,61,25.21
740,243,198,16-11-2022,6,51.62
741,263,177,11-03-2023,54,34.62
742,207,124,10-02-2023,18,51.16
743,250,104,28-03-2023,46,53.03
744,213,179,05-10-2022,14,34.96
745,267,185,26-02-2022,42,45.54
746,270,138,22-03-2023,51,19.33
747,220,174,23-01-2023,36,35.52
748,276,188,06-01-2023,51,24.69
749,263,147,22-05-2023,68,28.22
750,262,175,13-02-2023,71,23.17
751,245,176,09-12-2022,83,39.8
752,279,187,07-02-2023,65,21.02
753,221,118,28-04-2023,78,39.12
754,252,130,11-09-2022,23,23.83
755,284,143,07-12-2021,25,50.27
756,202,158,05-07-2023,70,56.6
757,282,179,08-01-2022,14,45.33
758,254,157,28-12-2022,56,38.24
759,259,102,10-08-2022,100,19.35
760,259,132,01-01-2023,69,19.45
761,276,190,24-02-2023,14,36.58
762,297,140,24-03-2023,56,18.86
763,207,190,28-01-2023,87,48.55
764,285,132,22-03-2022,35,42.17
765,226,117,17-10-2022,63,44.61
766,209,177,22-10-2022,30,35.23
767,290,132,05-12-2021,14,27.75
768,237,170,24-09-2022,47,15.3
769,292,175,11-01-2022,28,34.65
770,262,152,20-02-2023,54,22.96
771,236,152,05-02-2022,44,45.27
772,203,133,18-05-2022,83,30.6
773,286,134,13-02-2023,51,49.99
774,264,143,19-05-2023,88,45.09
775,256,201,20-11-2022,17,40.27
776,250,110,26-12-2021,57,53.72
777,223,178,18-12-2022,47,16.21
778,230,165,27-12-2021,98,23.47
779,223,135,22-06-2022,77,23.22
780,217,159,02-03-2022,42,37.47
781,288,104,13-05-2023,6,56.68
782,211,110,15-06-2022,89,47.41
783,280,150,05-12-2021,45,26.41
784,282,151,25-01-2023,64,51.33
785,202,176,03-09-2022,96,51.3
786,222,104,25-04-2022,31,18.17
787,269,171,05-06-2023,71,56.76
788,232,151,16-01-2023,76,49.33
789,265,146,18-09-2022,74,30.52
790,269,137,06-02-2022,19,52.48
791,290,174,05-08-2022,53,49.65
792,273,139,31-12-2022,8,48.97
793,213,112,29-11-2022,41,36.86
794,266,147,18-04-2022,13,33.02
795,256,165,18-08-2022,0,27.75
796,280,144,25-06-2023,77,44.3
797,242,180,13-03-2022,9,46.57
798,208,133,28-01-2023,87,37.32
799,217,121,03-04-2023,45,55.45
800,239,197,08-03-2023,75,39.19
801,222,126,12-11-2022,67,51.49
802,287,116,30-04-2023,29,38.38
803,255,130,29-05-2023,6,47.18
804,236,174,22-11-2022,56,39.9
805,292,198,22-06-2022,36,49.94
806,258,149,07-04-2022,43,26.79
807,279,137,22-03-2022,71,38.9
808,300,147,13-02-2023,59,42.15
809,220,179,01-01-2023,89,23.28
810,282,157,03-07-2022,16,53.53
811,262,110,21-11-2022,73,34.86
812,231,179,25-06-2023,12,22.47
813,293,196,07-01-2022,73,30.71
814,227,108,13-07-2022,27,53.7
815,216,135,01-12-2021,89,51.07
816,214,154,01-07-2022,72,58.03
817,215,145,28-03-2023,45,58.13
818,245,195,17-10-2022,59,57.0
819,235,181,30-04-2022,76,20.45
820,221,140,23-03-2023,54,28.98
821,263,130,30-05-2023,33,49.98
822,275,194,01-10-2022,23,31.41
823,275,103,23-12-2022,79,27.91
824,279,123,30-04-2022,58,44.54
825,290,167,09-04-2023,5,42.03
826,212,102,22-05-2023,25,18.38
827,225,154,31-03-2023,48,48.02
828,222,157,04-03-2023,32,59.94
829,222,161,02-06-2023,31,51.77
830,290,186,14-06-2023,84,44.63
831,240,159,18-04-2022,26,40.6
832,227,188,24-09-2022,67,16.62
833,293,111,15-06-2023,79,37.38
834,223,137,11-02-2023,15,31.78
835,220,194,10-02-2022,76,26.83
836,222,196,20-01-2023,23,52.25
837,210,169,10-04-2022,77,26.98
838,211,161,31-12-2021,72,33.68
839,206,145,23-10-2022,75,18.55
840,288,188,01-07-2022,97,28.62
841,241,107,20-04-2023,88,29.22
842,265,108,14-03-2022,57,44.56
843,245,175,11-07-2022,13,35.85
844,242,165,07-02-2022,12,36.1
845,216,127,17-10-2022,65,27.72
846,285,161,13-12-2021,73,34.01
847,207,165,09-04-2022,10,31.11
848,272,137,13-07-2023,82,24.09
849,209,105,13-04-2022,66,27.11
850,284,161,22-12-2022,62,15.4
851,229,113,26-02-2022,79,58.9
852,290,140,28-12-2021,26,36.75
853,281,167,23-01-2023,17,36.12
854,227,168,07-07-2023,72,33.09
855,203,190,27-07-2022,26,22.29
856,261,143,16-02-2023,9,17.91
857,232,131,08-07-2022,4,55.47
858,214,195,05-10-2022,50,40.52
859,209,169,07-01-2023,4,33.7
860,245,132,11-07-2022,81,59.88
861,273,174,25-04-2022,82,20.66
862,201,126,11-04-2023,18,38.36
863,236,148,04-01-2022,60,55.94
864,292,155,20-09-2022,97,49.4
865,203,106,22-08-2022,55,58.37
866,236,137,01-07-2022,64,20.55
867,229,187,03-12-2021,59,55.54
868,246,200,14-05-2022,83,52.54
869,230,108,22-11-2022,10,31.04
870,239,144,01-05-2022,1,19.68
871,261,200,13-10-2022,34,57.01
872,262,105,07-02-2023,6,29.27
873,214,128,04-08-2022,76,34.24
874,229,198,04-04-2023,9,25.95
875,211,124,13-04-2023,72,26.76
876,294,199,20-02-2022,64,46.91
877,212,171,27-02-2022,12,49.09
878,218,169,21-02-2022,26,49.85
879,279,132,29-06-2022,47,57.07
880,254,130,06-06-2022,52,55.28
881,236,147,19-03-2022,47,41.57
882,204,103,25-10-2022,76,50.02
883,287,127,30-03-2023,58,18.64
884,227,141,24-12-2022,51,21.61
885,270,117,16-02-2022,85,52.69
886,210,193,04-02-2023,100,34.31
887,262,116,02-02-2022,3,52.07
888,204,147,29-06-2023,5,34.21
889,251,168,25-07-2022,91,17.41
890,220,145,29-04-2023,37,44.8
891,292,190,15-07-2023,37,41.54
892,289,104,06-09-2022,3,42.45
893,286,104,28-11-2022,8,15.9
894,294,200,21-05-2023,75,39.44
895,230,182,06-12-2021,66,38.53
896,297,121,15-06-2023,63,32.68
897,222,192,02-06-2023,100,26.19
898,270,137,23-12-2021,14,34.4
899,201,154,29-01-2023,11,42.95
900,235,126,05-08-2022,69,17.6
901,223,155,10-02-2023,60,45.77
902,262,179,05-12-2021,100,25.09
903,241,146,09-09-2022,58,27.39
904,295,130,18-01-2023,24,21.56
905,259,189,09-10-2022,85,54.13
906,213,189,17-02-2022,20,25.25
907,232,160,30-10-2022,8,41.83
908,261,101,02-02-2023,19,42.58
909,285,122,17-03-2023,84,26.91
910,203,163,12-09-2022,3,55.04
911,211,121,20-03-2023,71,53.3
912,224,193,17-12-2021,20,41.87
913,237,112,22-09-2022,3,47.98
914,217,190,22-03-2022,90,20.41
915,240,157,14-04-2022,23,15.2
916,238,156,16-12-2021,75,38.33
917,297,163,10-04-2023,15,16.6
918,246,103,29-04-2023,77,44.44
919,279,145,12-08-2022,25,44.27
920,276,114,14-06-2023,77,30.15
921,236,168,17-07-2023,54,23.68
922,219,181,01-03-2022,31,41.64
923,217,148,28-07-2022,80,47.11
924,255,131,03-02-2022,31,35.16
925,221,143,17-06-2023,58,51.55
926,227,104,05-12-2021,76,29.8
927,210,201,24-06-2022,95,53.76
928,232,120,02-02-2022,50,32.0
929,279,149,01-06-2023,80,49.46
930,269,157,25-02-2023,70,41.58
931,270,143,18-06-2022,90,33.05
932,201,121,06-06-2023,44,29.88
933,245,177,01-02-2022,74,18.44
934,238,187,15-12-2021,31,49.26
935,290,194,07-02-2023,94,51.85
936,263,177,03-06-2023,74,29.89
937,266,122,28-10-2022,57,15.65
938,216,162,10-09-2022,7,38.33
939,283,168,06-03-2023,97,31.78
940,252,116,17-07-2022,53,39.76
941,267,159,24-03-2023,13,17.99
942,276,151,22-09-2022,93,48.0
943,231,155,26-09-2022,33,42.17
944,233,169,05-07-2022,30,20.11
945,216,103,17-01-2023,25,41.31
946,207,160,10-12-2022,88,22.67
947,233,140,23-02-2022,83,37.49
948,219,115,07-04-2023,94,18.98
949,232,179,07-08-2022,22,29.97
950,252,156,08-10-2022,48,23.21
951,220,133,10-12-2021,38,43.67
952,210,123,22-02-2023,51,40.97
953,226,144,21-02-2022,71,50.23
954,236,180,12-12-2022,17,42.84
955,229,148,18-02-2022,22,16.17
956,299,200,31-07-2022,10,48.29
957,233,124,01-08-2022,32,25.86
958,287,143,22-04-2023,36,47.67
959,279,164,21-01-2022,64,43.1
960,231,195,09-03-2023,4,56.77
961,296,178,09-01-2022,0,57.58
962,249,126,13-06-2022,7,57.88
963,271,147,17-01-2022,64,15.45
964,273,185,01-07-2022,13,50.3
965,271,157,16-01-2023,57,46.57
966,272,173,14-06-2023,84,48.6
967,278,127,04-03-2023,12,55.92
968,298,195,08-05-2022,57,54.34
969,295,196,04-05-2023,77,21.71
970,293,124,07-02-2022,41,38.53
971,251,161,23-11-2022,90,57.65
972,241,178,24-12-2021,4,15.45
973,272,150,21-06-2023,87,20.81
974,265,180,23-04-2023,69,18.98
975,300,188,14-11-2022,20,39.17
976,229,150,16-04-2022,67,54.69
977,283,151,28-03-2023,71,26.46
978,231,159,06-02-2022,94,44.08
979,272,189,12-05-2023,59,27.77
980,242,199,07-07-2023,12,44.78
981,247,173,15-06-2023,91,38.38
982,294,166,08-09-2022,74,42.4
983,232,188,11-03-2022,29,47.35
984,234,107,29-09-2022,52,59.94
985,212,201,23-07-2023,89,18.09
986,210,112,14-03-2023,33,25.97
987,216,109,08-05-2023,60,15.22
988,286,158,05-01-2022,44,25.85
989,297,178,01-03-2022,49,19.61
990,207,180,01-01-2022,15,42.76
991,288,133,17-01-2022,4,51.11
992,234,174,11-01-2022,45,49.91
993,259,137,17-06-2022,82,36.42
994,270,139,26-08-2022,39,34.72
995,209,173,05-12-2022,25,29.77
996,201,113,30-11-2022,19,49.87
997,250,116,05-07-2023,22,29.36
998,250,145,24-06-2023,71,29.99
999,242,200,26-03-2022,89,45.34
1000,223,176,27-02-2022,57,43.56
