cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
733,204,194,06-09-2022,57,55.51
734,212,188,26-03-2022,90,45.69
735,293,126,13-03-2022,24,30.76
736,235,177,20-06-2023,71,38.31
737,271,149,08-12-2021,55,55.64
738,280,129,27-07-2023,92,19.52
739,291,106,27-05-2023,67,51.59
740,209,119,31-12-2022,13,32.11
741,233,191,01-06-2022,89,21.35
742,231,110,21-04-2022,17,32.85
743,277,151,17-02-2023,69,29.37
744,209,113,22-12-2021,27,24.22
745,209,160,18-01-2023,32,47.84
746,213,175,11-08-2022,35,25.93
747,296,118,27-07-2022,23,24.82
748,262,187,14-01-2023,98,37.36
749,262,105,13-02-2023,23,53.44
750,219,126,27-02-2022,25,25.24
751,239,115,12-12-2021,45,59.56
752,217,171,14-05-2023,40,53.91
753,204,171,05-11-2022,52,40.53
754,292,190,04-03-2022,10,19.66
755,234,135,21-04-2023,64,58.34
756,208,103,09-04-2023,41,54.07
757,237,142,25-09-2022,60,55.18
758,227,165,03-04-2023,13,20.44
759,214,196,28-11-2022,69,49.3
760,218,141,17-05-2022,68,40.24
761,252,180,21-05-2022,90,15.28
762,267,131,06-04-2022,77,46.72
763,224,185,27-07-2023,52,52.43
764,261,149,25-11-2022,46,25.76
765,285,151,03-12-2021,49,25.82
766,262,113,21-07-2023,44,52.67
767,294,124,19-04-2023,96,41.21
768,268,113,05-09-2022,40,47.64
769,254,139,18-12-2022,42,57.64
770,253,155,22-12-2021,43,20.68
771,237,158,27-06-2023,48,15.25
772,240,175,24-10-2022,33,52.45
773,214,150,23-12-2022,84,50.42
774,243,116,29-06-2022,39,23.21
775,212,183,10-11-2022,83,29.36
776,276,130,11-02-2022,44,52.25
777,239,147,14-12-2021,52,43.58
778,269,157,28-06-2022,35,56.24
779,229,195,11-12-2022,99,28.72
780,227,103,29-08-2022,92,38.38
781,206,161,10-06-2022,27,16.33
782,204,166,29-05-2022,30,19.07
783,217,196,08-11-2022,90,43.51
784,284,129,24-05-2022,52,39.63
785,230,175,28-12-2022,97,48.4
786,227,155,01-09-2022,53,32.76
787,228,117,15-02-2022,81,47.29
788,230,124,01-05-2023,93,24.21
789,292,170,15-08-2022,54,47.34
790,256,144,02-06-2023,59,47.09
791,230,200,29-11-2022,91,58.21
792,285,199,24-01-2022,75,41.05
793,282,132,08-09-2022,81,19.65
794,214,163,05-06-2022,97,21.1
795,250,172,08-02-2023,96,34.55
796,268,117,03-04-2022,17,57.41
797,266,175,31-03-2023,55,40.42
798,256,186,05-08-2022,81,54.13
799,223,152,25-07-2022,12,15.75
800,210,156,17-03-2022,78,42.93
801,237,200,29-04-2022,73,30.5
802,223,103,17-03-2022,77,52.13
803,275,162,11-04-2022,69,27.7
804,288,127,09-07-2023,62,59.68
805,239,105,26-04-2022,99,30.34
806,274,188,04-01-2022,83,36.58
807,209,192,18-10-2022,65,18.36
808,270,114,05-10-2022,54,45.53
809,256,168,14-03-2023,18,43.03
810,274,122,01-05-2023,98,30.09
811,267,120,22-11-2022,69,47.74
812,256,144,16-12-2021,82,53.59
813,290,168,22-06-2022,88,17.21
814,290,163,28-03-2023,64,54.97
815,277,125,02-05-2022,31,27.4
816,203,158,05-05-2023,65,47.71
817,291,173,05-05-2022,34,35.36
818,248,171,26-05-2023,76,52.23
819,248,169,03-01-2023,79,44.24
820,297,185,21-11-2022,57,34.1
821,274,151,29-12-2022,55,30.92
822,220,173,31-03-2023,30,22.43
823,273,122,27-04-2023,55,44.64
824,233,129,18-03-2022,77,53.23
825,273,127,05-03-2023,1,46.31
826,239,108,20-12-2021,85,45.85
827,255,152,02-10-2022,95,58.52
828,221,196,11-04-2022,85,48.7
829,289,108,24-04-2022,16,54.48
830,282,196,25-02-2023,99,35.29
831,226,199,10-02-2023,3,46.47
832,286,146,02-07-2023,80,23.65
833,272,131,07-07-2023,82,52.05
834,275,109,12-02-2022,38,37.68
835,284,157,02-12-2022,65,34.5
836,225,107,12-01-2023,29,49.8
837,280,176,18-10-2022,41,42.92
838,279,103,22-04-2022,58,18.17
839,223,126,15-08-2022,46,42.44
840,267,138,16-01-2022,55,55.19
841,202,147,30-04-2023,2,19.92
842,265,156,09-03-2023,88,28.3
843,206,137,02-02-2022,5,53.3
844,296,197,14-08-2022,58,51.74
845,243,122,10-01-2023,40,38.79
846,207,104,10-08-2022,61,15.22
847,217,194,26-04-2023,82,44.84
848,265,147,23-07-2022,81,48.55
849,209,106,07-02-2022,23,59.46
850,294,187,27-06-2022,65,47.82
851,229,148,28-02-2022,97,58.88
852,289,177,01-08-2022,26,34.12
853,287,104,26-06-2023,95,27.2
854,203,165,09-01-2022,22,39.32
855,285,121,14-05-2023,100,27.92
856,228,131,11-10-2022,5,30.44
857,242,179,20-12-2021,91,47.02
858,253,115,04-11-2022,12,51.34
859,246,152,24-07-2023,66,24.04
860,236,177,15-07-2022,61,41.37
861,287,110,22-04-2022,98,24.83
862,263,119,13-03-2023,67,23.24
863,238,140,30-04-2023,25,58.47
864,230,158,26-04-2022,68,58.89
865,261,172,09-05-2022,97,56.72
866,274,110,06-03-2023,54,40.41
867,281,185,04-02-2022,92,31.2
868,250,135,27-02-2023,44,49.07
869,289,177,12-07-2023,66,58.65
870,290,124,14-04-2022,89,38.57
871,292,194,14-08-2022,3,29.12
872,257,114,12-02-2022,13,56.41
873,205,157,13-02-2022,3,58.51
874,263,139,05-12-2021,93,20.08
875,251,140,15-06-2023,26,49.69
876,289,156,03-06-2022,12,17.03
877,277,149,29-03-2023,68,57.12
878,238,156,25-03-2023,36,44.24
879,238,161,29-01-2023,61,18.3
880,272,192,29-11-2022,94,31.19
881,206,143,29-03-2022,95,49.09
882,233,142,05-05-2022,86,46.46
883,202,178,17-03-2022,14,29.11
884,287,173,29-06-2023,75,55.58
885,284,179,25-05-2022,24,52.67
886,241,185,25-04-2023,24,21.26
887,271,142,11-12-2022,87,41.88
888,224,133,22-07-2023,79,21.23
889,254,144,22-09-2022,94,18.85
890,214,144,20-04-2022,13,43.61
891,280,149,11-06-2023,31,35.74
892,227,185,05-04-2023,83,37.29
893,214,132,15-02-2023,42,28.86
894,287,114,31-01-2022,62,34.03
895,257,104,20-05-2023,96,28.22
896,235,128,25-03-2022,14,57.15
897,289,107,22-06-2022,26,25.29
898,278,115,01-12-2021,89,42.73
899,240,172,01-08-2022,74,34.54
900,205,184,07-10-2022,64,44.79
901,261,123,08-02-2022,45,54.31
902,265,119,28-06-2022,98,47.97
903,267,198,25-01-2022,29,18.07
904,229,181,08-09-2022,5,36.57
905,260,128,23-05-2022,59,30.7
906,238,103,02-01-2023,60,16.53
907,258,159,19-08-2022,94,41.98
908,226,102,07-03-2023,31,35.39
909,221,125,20-01-2023,93,59.43
910,275,171,21-07-2023,34,18.41
911,243,127,07-06-2023,82,49.12
912,276,129,08-01-2022,55,44.1
913,232,161,22-12-2022,75,20.64
914,211,174,20-04-2022,13,44.46
915,223,157,23-05-2023,40,25.47
916,213,113,18-02-2022,0,44.28
917,269,161,08-04-2023,14,54.84
918,242,129,05-07-2023,81,57.59
919,296,191,11-04-2023,30,46.59
920,213,196,15-10-2022,62,25.13
921,260,137,31-08-2022,76,41.72
922,208,147,11-06-2022,15,56.3
923,277,126,29-04-2023,55,52.43
924,283,182,22-10-2022,41,54.43
925,268,127,26-07-2023,82,56.93
926,203,189,21-10-2022,92,34.57
927,292,194,07-06-2023,1,25.84
928,229,150,08-01-2023,8,41.71
929,262,157,21-11-2022,70,43.66
930,279,121,22-10-2022,63,21.58
931,236,157,01-03-2023,14,47.27
932,208,135,30-03-2023,99,17.9
933,245,118,27-01-2022,22,41.68
934,258,130,28-03-2022,89,55.29
935,244,144,25-06-2022,50,27.66
936,231,193,30-07-2023,62,30.63
937,226,126,19-07-2022,90,42.85
938,292,173,20-07-2023,86,55.09
939,282,196,30-07-2022,13,30.74
940,294,179,25-05-2023,68,46.36
941,254,166,15-05-2023,100,15.54
942,276,114,05-07-2023,62,24.0
943,216,200,03-06-2023,42,40.32
944,231,194,19-10-2022,68,57.79
945,235,158,14-05-2022,78,43.93
946,283,120,22-07-2022,51,42.71
947,284,143,22-11-2022,99,45.93
948,237,105,23-09-2022,46,43.95
949,259,103,22-11-2022,48,21.51
950,289,159,09-02-2023,61,37.21
951,283,133,07-09-2022,1,32.89
952,250,180,07-12-2022,23,42.73
953,273,107,15-06-2022,51,23.22
954,278,111,06-05-2023,70,16.04
955,240,189,06-04-2023,99,42.38
956,262,141,17-10-2022,16,30.34
957,213,140,10-12-2021,58,30.14
958,216,144,07-04-2022,41,38.74
959,201,112,09-04-2023,39,47.78
960,289,197,05-12-2022,2,44.52
961,238,182,09-07-2023,65,46.86
962,249,181,12-06-2022,87,17.13
963,232,156,25-09-2022,69,41.52
964,239,135,03-05-2022,61,31.14
965,207,198,04-02-2022,60,18.38
966,271,182,21-05-2023,87,33.59
967,273,183,07-04-2022,4,58.08
968,272,142,22-06-2022,74,29.71
969,212,180,10-07-2022,60,16.25
970,295,142,30-12-2022,77,22.84
971,284,121,14-07-2023,37,18.2
972,232,143,04-10-2022,31,34.08
973,254,154,23-01-2022,37,56.74
974,220,108,01-07-2022,38,57.91
975,201,176,21-05-2022,54,51.72
976,264,171,06-06-2023,48,25.08
977,225,194,20-03-2023,82,15.12
978,247,127,30-09-2022,69,34.4
979,225,141,08-06-2023,43,36.45
980,252,197,27-03-2022,43,48.43
981,219,157,13-05-2022,91,54.66
982,227,161,10-06-2023,86,20.33
983,290,142,28-07-2022,82,17.21
984,209,161,05-04-2023,63,26.26
985,266,130,08-03-2022,70,34.66
986,230,101,07-12-2021,51,45.23
987,255,151,26-08-2022,55,57.16
988,277,181,27-04-2022,1,36.96
989,206,190,14-04-2022,4,15.34
990,227,177,14-06-2022,41,22.54
991,276,153,11-09-2022,49,16.45
992,223,146,17-07-2022,75,21.2
993,271,196,29-08-2022,56,43.59
994,295,141,24-11-2022,99,21.28
995,257,102,13-02-2022,28,52.4
996,266,168,20-12-2022,20,54.51
997,264,151,08-07-2022,4,45.32
998,219,154,26-08-2022,70,46.67
999,223,160,19-07-2022,16,18.71
1000,228,197,01-07-2023,84,56.59
