cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
733,216,164,16-11-2022,55,48.42
734,255,193,26-10-2022,74,59.77
735,227,188,21-08-2022,27,48.32
736,256,142,05-12-2022,8,23.67
737,300,149,17-04-2022,7,25.98
738,292,145,01-04-2022,87,16.45
739,261,180,26-05-2022,79,32.83
740,272,196,30-10-2022,78,40.83
741,205,145,22-09-2022,44,24.02
742,234,169,28-03-2023,8,27.63
743,269,138,13-05-2022,76,31.86
744,207,187,31-08-2022,100,36.45
745,243,106,25-07-2023,16,56.37
746,296,180,21-08-2022,24,29.08
747,243,163,29-05-2023,18,44.69
748,273,173,22-07-2022,50,29.3
749,284,129,23-10-2022,50,50.85
750,235,199,05-05-2022,7,41.42
751,242,132,11-08-2022,72,37.83
752,288,186,30-07-2023,60,38.37
753,299,186,12-07-2023,47,24.93
754,204,195,11-07-2023,7,53.0
755,252,145,02-12-2021,2,29.38
756,204,141,12-04-2022,51,43.26
757,251,125,09-08-2022,57,33.48
758,235,187,16-11-2022,23,51.14
759,246,164,23-12-2021,85,15.33
760,218,173,05-01-2022,80,24.53
761,258,113,20-02-2023,78,22.7
762,270,188,11-01-2023,33,38.86
763,205,126,23-12-2022,35,40.69
764,276,177,23-02-2022,13,48.18
765,259,109,08-01-2023,15,54.54
766,282,146,18-03-2023,39,32.93
767,279,112,30-06-2023,36,46.31
768,260,121,13-01-2022,14,48.34
769,259,157,23-02-2022,50,31.13
770,297,171,05-12-2022,88,31.56
771,212,165,10-07-2022,46,52.77
772,204,108,15-06-2023,16,33.84
773,273,193,25-06-2022,72,46.31
774,287,135,13-05-2023,66,51.54
775,269,123,15-03-2022,63,33.33
776,223,175,22-09-2022,36,50.81
777,221,183,02-09-2022,98,38.89
778,233,162,22-04-2023,78,39.08
779,282,108,07-03-2022,17,19.72
780,242,159,23-09-2022,70,48.06
781,211,190,24-06-2022,43,25.52
782,284,119,15-08-2022,91,42.53
783,275,141,15-08-2022,15,37.43
784,230,196,11-08-2022,67,29.54
785,253,116,19-12-2022,30,43.54
786,239,125,30-12-2021,64,15.92
787,203,141,15-01-2023,3,26.07
788,206,173,01-07-2022,57,47.18
789,276,199,15-06-2023,40,35.7
790,245,104,16-07-2023,68,28.27
791,253,134,15-12-2022,12,59.26
792,236,157,02-02-2022,39,39.87
793,227,154,26-09-2022,15,34.86
794,276,147,08-05-2022,31,47.16
795,242,145,30-07-2022,70,50.42
796,283,113,04-04-2022,60,53.19
797,251,159,17-12-2021,9,51.4
798,254,160,12-07-2022,88,58.85
799,212,194,31-08-2022,51,31.34
800,201,102,18-05-2023,71,21.32
801,205,103,02-02-2023,61,31.04
802,244,103,25-07-2023,6,57.53
803,251,127,06-05-2022,57,53.92
804,248,188,25-11-2022,86,19.43
805,217,169,07-11-2022,85,54.95
806,210,162,13-04-2023,84,17.04
807,256,106,07-03-2022,63,46.02
808,220,154,27-07-2023,95,55.63
809,233,201,13-01-2023,82,40.75
810,252,174,13-12-2021,69,48.21
811,287,168,06-09-2022,78,41.54
812,231,163,18-07-2023,50,16.07
813,209,184,13-01-2023,46,25.4
814,288,193,22-02-2022,95,28.69
815,297,129,08-09-2022,80,32.67
816,208,137,08-02-2023,47,36.16
817,293,175,06-01-2022,37,46.34
818,232,165,19-10-2022,99,54.87
819,241,157,11-03-2022,0,44.91
820,206,153,24-11-2022,28,31.31
821,261,153,25-02-2022,43,49.12
822,201,192,12-02-2023,44,28.04
823,222,127,07-08-2022,28,30.12
824,202,190,20-01-2022,3,20.32
825,212,183,17-07-2022,25,45.65
826,268,192,12-03-2023,59,50.95
827,293,113,27-07-2022,45,22.28
828,245,197,25-08-2022,68,47.73
829,243,148,23-07-2022,19,31.42
830,289,191,31-01-2023,21,36.56
831,203,107,26-10-2022,57,31.27
832,274,161,01-06-2023,2,44.49
833,219,159,08-05-2022,82,19.46
834,236,193,06-11-2022,59,46.3
835,223,177,13-03-2022,92,18.65
836,220,118,19-12-2022,86,18.36
837,264,167,09-10-2022,57,58.1
838,206,107,13-05-2023,62,58.58
839,285,131,14-01-2023,57,59.56
840,266,117,05-09-2022,23,42.77
841,242,122,22-04-2023,66,26.67
842,204,128,22-03-2023,31,32.2
843,261,101,18-05-2023,42,25.15
844,241,135,09-12-2021,84,42.69
845,271,192,26-10-2022,81,30.84
846,282,184,02-01-2022,23,54.36
847,295,145,10-10-2022,14,57.15
848,271,149,05-12-2021,55,27.84
849,285,116,09-05-2022,55,16.68
850,204,198,26-11-2022,5,55.85
851,229,134,07-01-2023,2,17.15
852,300,178,15-06-2022,22,35.75
853,238,138,07-05-2023,82,39.35
854,253,191,24-12-2021,53,43.31
855,239,109,08-01-2022,83,58.12
856,268,162,13-01-2022,38,21.19
857,201,188,16-09-2022,85,29.16
858,211,112,17-10-2022,84,39.39
859,256,191,20-08-2022,44,33.96
860,259,138,08-06-2023,70,18.56
861,237,170,23-11-2022,27,20.11
862,241,114,03-08-2022,76,42.64
863,228,190,18-03-2023,18,30.92
864,280,145,27-06-2023,42,18.89
865,241,176,21-01-2022,70,58.13
866,274,163,12-05-2023,86,39.35
867,220,103,06-05-2022,2,18.98
868,266,143,01-08-2022,70,32.81
869,287,166,25-01-2022,100,22.88
870,242,169,14-07-2022,95,43.38
871,216,157,22-10-2022,23,39.27
872,208,158,05-07-2023,9,39.7
873,243,126,04-05-2022,17,28.44
874,204,198,30-05-2022,18,37.44
875,231,198,05-03-2022,0,50.21
876,264,137,07-08-2022,4,55.25
877,252,172,16-11-2022,88,53.18
878,221,169,02-12-2021,33,15.06
879,298,194,30-05-2023,36,59.55
880,241,123,09-04-2023,78,18.6
881,225,193,02-03-2022,26,45.93
882,208,181,11-12-2021,92,17.47
883,282,121,07-12-2022,3,39.51
884,219,159,04-02-2023,9,44.6
885,221,136,20-09-2022,79,56.26
886,259,134,01-04-2023,52,58.42
887,285,172,26-11-2022,98,47.81
888,212,117,06-01-2022,26,23.44
889,229,182,05-01-2023,45,47.89
890,259,196,24-12-2021,44,15.5
891,298,168,13-10-2022,44,50.61
892,217,186,05-11-2022,27,55.31
893,238,111,05-05-2022,73,26.52
894,222,168,19-11-2022,4,48.75
895,284,155,24-01-2023,57,30.37
896,219,121,09-03-2023,11,38.64
897,232,119,04-03-2023,14,59.56
898,208,134,26-10-2022,98,32.75
899,207,198,15-03-2023,56,22.76
900,230,116,05-04-2022,6,52.67
901,248,115,24-06-2022,72,33.86
902,248,116,11-01-2022,77,33.14
903,278,115,19-08-2022,74,25.46
904,241,123,25-02-2023,82,44.24
905,229,165,05-09-2022,35,15.94
906,209,185,24-06-2022,57,54.8
907,209,126,02-04-2022,25,55.54
908,260,198,04-11-2022,18,32.52
909,273,113,20-03-2022,86,16.0
910,234,129,05-01-2022,2,54.88
911,293,144,12-07-2022,42,30.3
912,237,125,12-02-2022,97,48.8
913,285,183,11-03-2023,26,36.18
914,282,122,12-08-2022,28,47.28
915,204,198,22-02-2023,76,52.58
916,233,118,27-02-2022,78,43.12
917,284,169,19-01-2022,20,33.63
918,213,107,23-05-2022,63,37.91
919,247,112,09-12-2021,65,46.73
920,219,168,23-10-2022,78,16.22
921,252,189,17-12-2022,28,51.75
922,298,186,28-05-2022,53,20.43
923,260,193,03-11-2022,17,19.75
924,238,144,09-05-2023,31,44.85
925,248,201,16-07-2022,24,47.16
926,259,198,10-07-2022,59,20.33
927,266,193,18-05-2023,71,56.84
928,287,199,07-06-2022,81,44.8
929,221,110,14-09-2022,45,50.85
930,242,101,27-06-2022,81,42.89
931,297,154,23-12-2022,12,49.16
932,269,138,16-04-2022,97,59.59
933,223,102,10-02-2022,58,49.52
934,226,183,16-12-2021,43,34.31
935,285,113,07-12-2021,28,41.73
936,268,191,24-12-2021,77,56.45
937,255,101,03-03-2022,2,46.63
938,270,160,21-10-2022,2,28.62
939,295,178,21-07-2023,25,39.72
940,266,183,31-10-2022,39,56.93
941,266,120,23-02-2022,98,25.77
942,206,166,27-04-2023,99,37.16
943,223,117,28-10-2022,61,40.85
944,214,117,08-06-2022,29,42.93
945,300,169,04-07-2022,14,46.66
946,208,114,25-05-2023,80,29.97
947,286,187,08-02-2022,15,19.77
948,206,185,25-11-2022,36,59.51
949,294,112,23-01-2022,84,17.98
950,289,122,14-12-2022,84,37.61
951,206,164,26-07-2023,1,30.64
952,207,142,21-04-2022,31,56.58
953,203,198,12-10-2022,41,17.07
954,227,129,22-07-2023,11,33.87
955,221,181,28-02-2022,20,28.17
956,273,115,23-11-2022,36,59.46
957,219,191,26-12-2021,62,17.87
958,298,198,12-09-2022,74,51.16
959,250,106,10-02-2023,80,20.45
960,277,116,05-02-2023,23,36.39
961,232,197,15-03-2023,9,24.75
962,227,162,14-02-2022,92,29.27
963,296,184,09-12-2021,26,55.88
964,234,104,29-12-2022,80,39.25
965,248,193,14-09-2022,44,20.23
966,252,188,02-04-2023,25,26.24
967,211,114,20-06-2023,8,18.91
968,258,120,07-07-2023,70,25.15
969,292,137,12-04-2023,5,25.43
970,243,144,23-03-2022,37,55.5
971,243,105,04-07-2023,75,36.95
972,255,165,08-04-2022,84,46.27
973,225,139,06-05-2023,5,48.18
974,205,179,26-03-2023,43,53.63
975,278,134,23-05-2022,9,40.34
976,250,160,06-11-2022,91,55.01
977,278,174,26-01-2022,68,37.84
978,284,185,14-07-2023,75,41.74
979,248,155,18-10-2022,90,57.73
980,279,105,13-02-2023,29,57.67
981,269,171,24-10-2022,35,32.09
982,278,157,09-07-2022,88,48.83
983,240,190,25-03-2023,81,56.9
984,204,191,21-03-2023,34,23.19
985,293,149,12-07-2022,24,50.86
986,223,164,02-04-2022,93,32.99
987,217,159,01-01-2023,84,22.97
988,295,143,27-08-2022,15,25.25
989,276,131,29-03-2023,20,27.81
990,280,145,29-12-2022,66,17.14
991,258,152,28-02-2022,60,18.08
992,218,138,09-12-2022,20,19.18
993,223,125,09-10-2022,54,27.4
994,243,179,10-06-2023,46,37.04
995,267,110,22-10-2022,53,16.49
996,236,188,08-12-2022,58,58.89
997,218,146,04-05-2023,96,20.35
998,207,106,11-07-2023,64,33.01
999,233,118,31-05-2023,45,29.73
1000,243,141,18-02-2022,57,40.64
